Datum;Erster;Hoch;Tief;Schlusskurs
04.11.2016;46,0969;46,5627;45,051;45,5781
03.11.2016;47,1236;47,4708;45,9739;46,3158
02.11.2016;47,5777;47,7834;46,4842;47,0882
01.11.2016;49,084;49,0912;47,7227;47,904
31.10.2016;49,6536;49,7248;47,9709;48,329
28.10.2016;50,3521;50,5105;49,3209;49,7263
27.10.2016;49,9838;50,892;49,8442;50,3237
26.10.2016;50,3032;50,6855;49,6375;49,7894
25.10.2016;51,5039;51,8493;50,5195;50,6308
24.10.2016;51,8107;52,0179;50,4738;51,5345
21.10.2016;51,3256;51,9017;51,1654;51,7728
20.10.2016;52,3036;52,3994;51,1792;51,3833
19.10.2016;52,2545;53,1313;52,1221;52,5193
18.10.2016;51,8408;52,0813;51,249;51,7465
17.10.2016;51,5979;52,2545;51,153;51,556
14.10.2016;52,4034;52,5438;51,4616;51,9411
13.10.2016;51,4;52,1668;50,9242;52,0506
12.10.2016;52,8255;52,8812;51,6192;51,8211
11.10.2016;53,1165;53,2128;52,1138;52,4683
10.10.2016;51,7208;53,7652;51,595;52,9727
07.10.2016;52,7604;52,8714;51,3708;51,7204
06.10.2016;51,5781;52,6774;51,3189;52,4972
05.10.2016;51,4181;52,0806;51,3981;51,7502
04.10.2016;50,5397;51,3662;50,3106;50,7784
30.09.2016;48,6872;49,2691;48,1827;49,0844
29.09.2016;48,3778;49,8297;47,9498;49,0036
28.09.2016;46,1539;48,9398;45,8024;48,3269
27.09.2016;46,939;47,0846;45,6154;45,8708
26.09.2016;45,9623;47,6742;45,711;47,0576
23.09.2016;47,2777;48,2657;45,6776;46,0628
22.09.2016;47,2627;47,8417;47,0393;47,5412
21.09.2016;46,5773;47,1598;46,3829;47,071
20.09.2016;45,7683;46,3206;45,0961;45,8534
19.09.2016;46,4977;46,9322;45,837;45,926
16.09.2016;46,1542;46,3427;45,4998;45,9788
15.09.2016;46,109;46,8863;45,6479;46,4596
14.09.2016;47,219;47,4649;46,0873;46,2779
13.09.2016;47,7634;47,9759;46,9735;47,0194
12.09.2016;47,1885;48,6264;46,8655;48,1253
09.09.2016;49,3753;49,4946;47,9271;48,0198
08.09.2016;48,844;50,1486;48,2972;49,7436
07.09.2016;47,83;48,0845;46,9661;47,8653
06.09.2016;47,7754;47,7902;46,2919;47,1334
05.09.2016;47,833;49,3729;47,0168;47,3885
02.09.2016;45,5142;47,0454;45,3881;46,6349
01.09.2016;47,1459;47,2435;45,5172;45,631
31.08.2016;48,3323;48,3323;46,902;47,0538
30.08.2016;49,6503;49,6749;48,2425;48,4855
29.08.2016;49,1631;49,5728;48,9637;49,2174
26.08.2016;49,5435;50,693;49,1032;49,6437
25.08.2016;49,0627;49,7946;48,6848;49,6457
24.08.2016;49,1801;49,8709;48,6735;48,9715
23.08.2016;48,8252;50,1848;48,4737;49,8062
22.08.2016;49,9261;50,1709;49,0811;49,1541
19.08.2016;51,1754;51,1754;50,2945;50,7629
18.08.2016;49,9614;51,0678;49,5609;50,7193
17.08.2016;48,8781;49,9339;48,5525;49,8689
16.08.2016;47,9769;49,3771;47,874;49,207
15.08.2016;47,3211;48,5477;46,8051;48,4487
12.08.2016;46,1906;47,2003;45,7133;47,1645
11.08.2016;43,9443;46,2479;43,447;45,9123
10.08.2016;44,6132;45,6017;43,7768;43,8374
09.08.2016;44,8801;45,775;44,7681;44,9944
08.08.2016;44,4794;45,709;44,3874;45,1718
05.08.2016;44,0682;44,493;43,4829;44,3872
04.08.2016;43,085;44,3397;42,4769;44,1727
03.08.2016;41,7398;43,4562;41,5988;43,3887
02.08.2016;42,3423;43,1669;41,4634;41,9266
01.08.2016;43,5355;43,6082;41,8588;42,1805
29.07.2016;42,4128;42,496;41,7676;42,4809
28.07.2016;43,4621;43,5948;42,5317;42,6076
27.07.2016;44,6388;44,9237;43,3301;43,4925
26.07.2016;44,9183;44,9767;44,1346;44,7276
25.07.2016;45,6096;45,6599;44,5236;44,7047
22.07.2016;45,9076;46,4676;45,1661;45,6791
21.07.2016;47,4723;47,5322;46,0745;46,139
20.07.2016;46,6128;47,5223;45,8814;46,976
19.07.2016;46,8838;47,5169;46,5274;46,6797
18.07.2016;47,5919;47,8323;46,4517;46,9837
15.07.2016;46,8408;48,0438;46,6268;47,6477
14.07.2016;46,7704;47,4554;46,3993;47,0882
13.07.2016;47,6407;48,0002;46,0467;46,5209
12.07.2016;46,5094;48,5721;46,4458;48,3746
11.07.2016;46,462;47,0714;45,889;45,9685
08.07.2016;46,7636;47,2246;46,1152;46,6227
07.07.2016;49,0006;49,5871;46,1434;46,4699
06.07.2016;47,9979;49,0543;47,172;48,6997
05.07.2016;49,5342;49,5651;47,5238;48,0747
04.07.2016;50,6348;50,7473;50,0026;50,0644
01.07.2016;50,0013;50,6682;49,2272;50,6312
30.06.2016;50,1006;50,3157;49,4612;49,7163
29.06.2016;48,8455;50,3302;48,6142;49,866
28.06.2016;47,9407;48,652;47,5136;48,593
27.06.2016;48,8827;48,9185;46,6666;47,6314
24.06.2016;48,388;49,1554;47,9879;48,4422
23.06.2016;50,0584;50,9761;49,9813;50,8589
22.06.2016;51,0393;51,2491;49,1616;49,9061
21.06.2016;50,147;50,7061;49,4576;50,4857
20.06.2016;49,7853;50,6928;49,6957;50,4021
17.06.2016;47,7295;49,3663;47,7186;49,2435
16.06.2016;48,4415;48,5394;46,923;47,1102
15.06.2016;49,4078;49,7944;48,365;48,6253
14.06.2016;49,9195;50,0344;49,473;49,721
13.06.2016;49,9287;50,7762;49,5755;49,9906
10.06.2016;51,4506;51,5684;50,3168;50,4299
09.06.2016;52,5569;52,6391;51,5317;51,9726
08.06.2016;51,3886;52,6143;51,2907;52,5635
07.06.2016;50,5257;51,5513;50,4132;51,501
06.06.2016;49,9618;50,8206;49,9528;50,2651
03.06.2016;50,2323;50,3376;49,2757;49,4308
02.06.2016;49,7563;50,2698;48,8261;49,8936
01.06.2016;49,3655;49,9866;48,6322;49,9378
31.05.2016;49,549;50,0613;49,2217;49,6465
30.05.2016;49,0586;49,8381;48,8957;49,6681
27.05.2016;49,0927;49,4618;48,6677;49,372
26.05.2016;50,2051;50,5275;49,2427;49,3776
25.05.2016;49,1777;49,9758;48,8808;49,881
24.05.2016;47,9527;49,0924;47,9527;48,8392
23.05.2016;48,2807;48,4622;47,7724;48,4581
20.05.2016;49,1004;49,387;48,0652;48,6355
19.05.2016;48,2477;48,8853;47,3983;48,8054
18.05.2016;49,297;49,805;48,4648;48,5011
17.05.2016;49,3011;49,5698;48,5759;49,4879
16.05.2016;48,5361;49,4531;48,4959;49,0423
13.05.2016;47,6118;48,113;47,2562;47,7537
12.05.2016;47,5928;48,1291;46,8024;47,9759
11.05.2016;45,1908;47,6185;44,8074;47,3981
10.05.2016;44,2802;45,6956;43,8038;45,6348
09.05.2016;45,8754;46,2459;43,5024;43,5865
06.05.2016;44,7394;46,0542;44,1642;45,2603
05.05.2016;99.999;99.999;44,6488;45,0413
04.05.2016;45,0458;45,9724;44,1843;44,7222
03.05.2016;46,3619;46,424;44,612;45,0179
02.05.2016;46,954;47,3001;45,7349;45,8534
29.04.2016;48,2119;48,523;47,4627;48,1178
28.04.2016;46,842;48,1518;46,812;47,5973
27.04.2016;46,3822;47,4687;45,6441;47,2296
26.04.2016;44,702;45,9612;44,6379;45,8147
25.04.2016;44,8372;45,5486;44,2617;45,3987
22.04.2016;44,9832;45,8333;44,2877;45,1588
21.04.2016;45,6921;46,175;44,6721;44,8118
20.04.2016;43,1723;45,8306;42,8352;45,434
19.04.2016;43,8148;44,5044;43,0862;43,9937
18.04.2016;41,0148;43,2931;40,9829;43,0154
15.04.2016;43,8927;44,0484;42,4151;43,0488
14.04.2016;43,4065;44,614;43,3492;43,86
13.04.2016;43,9203;44,8856;43,8257;43,9753
12.04.2016;42,7052;44,8056;42,7052;44,4626
11.04.2016;41,7026;43,0296;41,4249;42,8234
08.04.2016;40,1082;41,9894;40,1082;41,7236
07.04.2016;40,2295;40,2295;38,6665;39,6057
06.04.2016;38,4594;39,9307;38,4022;39,7178
05.04.2016;37,4763;38,0602;37,2459;37,9205
04.04.2016;38,6692;39,3083;36,5026;37,6658
01.04.2016;40,2701;40,8578;38,9747;39,1098
31.03.2016;39,7713;40,8866;39,5046;40,1034
30.03.2016;40,3304;41,3859;39,9112;40,0038
29.03.2016;39,9231;40,214;39,4647;40,0754
24.03.2016;40,7641;41,2839;39,9043;41,086
23.03.2016;42,1787;42,5348;41,0397;41,1968
22.03.2016;42,04;42,6;41,93;42,5141
21.03.2016;41,57;42,51;41,14;42,115
18.03.2016;41,43;42,53;41,075;41,47
17.03.2016;40,88;41,59;40,415;41,4
16.03.2016;39,075;40,415;38,83;40,185
15.03.2016;39,61;39,61;38,34;38,985
14.03.2016;40,295;40,505;38,845;39,705
11.03.2016;40,745;41,015;40,035;40,36
10.03.2016;40,96;41;39,675;40,135
09.03.2016;39,425;41,12;39,415;40,765
08.03.2016;40,505;41,475;39,335;39,53
07.03.2016;39,235;41,03;38,89;40,775
04.03.2016;37,11;38,945;36,84;38,88
03.03.2016;37,08;37,345;36,36;37
02.03.2016;36,695;37,335;36,12;37,06
01.03.2016;36,325;37,225;35,965;36,64
29.02.2016;35,705;36,735;35,105;36,665
26.02.2016;35,33;37,25;35,28;35,455
25.02.2016;34,7;36,115;33,875;35,525
24.02.2016;33,685;35,285;33,095;35,065
23.02.2016;34,795;35,635;33,725;34,06
22.02.2016;33,89;35,545;33,795;35,2
19.02.2016;34,53;35,005;33,335;33,71
18.02.2016;35,405;36,29;34,39;34,64
17.02.2016;32,665;34,965;31,825;34,92
16.02.2016;34,755;35,535;31,935;32,335
15.02.2016;32,945;34,035;32,82;34
12.02.2016;31,835;33,41;30,87;32,645
11.02.2016;30,58;31,345;29,93;31,07
10.02.2016;30,975;31,875;30,365;31,005
09.02.2016;33,34;33,55;30,295;30,78
08.02.2016;34,135;34,645;32,78;33,175
05.02.2016;34,64;35,02;33,82;34,095
04.02.2016;35,455;35,73;34,165;34,4
03.02.2016;32,325;35,505;32,31;35,505
02.02.2016;33,835;33,99;32,255;32,52
01.02.2016;35,535;36,055;33,935;34,095
29.01.2016;35,175;36,165;34,585;35,87
28.01.2016;33,675;36,69;33,4;35,425
27.01.2016;32,03;34,3;31,61;33,73
26.01.2016;30,91;33,49;30,145;31,925
25.01.2016;32,9;33,495;30,855;30,955
22.01.2016;30,065;32,95;29,77;32,79
21.01.2016;28,82;30,415;28,02;30,11
20.01.2016;29,285;29,46;27,85;28,51
19.01.2016;28,77;30,24;28,61;28,825
18.01.2016;28,54;29,555;27,99;28,755
15.01.2016;30,725;30,895;28,845;29,135
14.01.2016;29,77;31,175;29,73;31,07
13.01.2016;31,08;31,825;29,955;30,24
12.01.2016;31,685;32,67;30,555;30,815
11.01.2016;33,21;33,715;31,555;31,695
08.01.2016;34,665;35,035;33,195;33,65
07.01.2016;34,635;35,09;32,565;34,15
06.01.2016;37,11;37,11;34,52;34,86
05.01.2016;37,85;37,945;36,705;37,045
04.01.2016;38,275;38,975;36,81;37,765
01.01.2016;37,595;37,595;37,595;37,595
31.12.2015;36,675;37,935;36,11;37,6
30.12.2015;37,315;37,51;36,355;36,695
29.12.2015;36,575;37,97;36,565;37,35
28.12.2015;37,745;37,81;36,435;36,44
25.12.2015;37,92;37,92;37,92;37,92
24.12.2015;37,805;38,095;36,955;37,92
23.12.2015;36,32;37,875;36,285;37,825
22.12.2015;36,43;36,685;35,995;36,355
21.12.2015;36,525;36,745;36,045;36,205
18.12.2015;36,945;37,66;36,415;36,575
17.12.2015;37,38;37,92;36,8;36,965
16.12.2015;38,455;38,74;37,195;37,585
15.12.2015;38,11;39,69;37,825;38,365
14.12.2015;38,095;38,635;36,765;38,055
11.12.2015;39,885;40,125;37,745;38,265
10.12.2015;40,63;40,935;39,825;39,99
09.12.2015;41,17;41,725;39,835;40,49
08.12.2015;41,455;41,825;40,2;40,78
07.12.2015;43,35;43,49;41,105;41,17
04.12.2015;44,01;44,81;42,705;43,24
03.12.2015;42,75;44,665;42,64;43,945
02.12.2015;44,285;44,55;42,445;42,615
01.12.2015;44,63;45,16;44,04;44,295
30.11.2015;44,805;45,735;44,445;44,57
27.11.2015;45,45;45,515;44,795;44,885
26.11.2015;46,17;46,32;45,005;45,61
25.11.2015;45,94;46,49;45,035;46,23
24.11.2015;45,215;46,495;44,925;45,935
23.11.2015;44,28;45,71;43,575;45,17
20.11.2015;44,285;45,49;44,075;44,405
19.11.2015;44,485;44,745;43,71;44,285
18.11.2015;43,925;44,725;43,34;44,295
17.11.2015;44,65;45,095;43,505;44,04
16.11.2015;44,84;45,155;43,185;44,805
13.11.2015;45,135;45,94;44,175;44,505
12.11.2015;47,005;47,025;45,07;45,185
11.11.2015;47,79;48,36;46,43;46,725
10.11.2015;48,065;48,515;47,675;47,73
09.11.2015;48,47;49,13;47,77;48,06
06.11.2015;48,905;49,34;48,07;48,46
05.11.2015;49,63;49,76;48,725;48,875
04.11.2015;51,1;51,625;49,305;49,64
03.11.2015;48,93;50,905;48,465;50,21
02.11.2015;49,39;49,68;48,615;48,775
30.10.2015;48,685;49,995;48,295;49,47
29.10.2015;48,915;49,375;48,175;48,59
28.10.2015;46,835;49,215;46,625;49,04
27.10.2015;47,515;47,515;46,425;47,04
26.10.2015;47,99;48,305;47,315;47,46
23.10.2015;48,29;48,645;47,47;48,125
22.10.2015;48,01;48,665;47,665;48,185
21.10.2015;48,53;48,635;47,555;47,945
20.10.2015;48,86;49,185;48,23;48,48
19.10.2015;50,42;50,46;48,58;48,94
16.10.2015;50,155;50,68;49,33;50,37
15.10.2015;49,59;50,27;48,705;50,17
14.10.2015;49,6;49,985;49,22;49,51
13.10.2015;50,855;51,105;49,35;49,665
12.10.2015;53,055;53,61;50,195;50,72
09.10.2015;53,53;54,345;52,52;52,875
08.10.2015;52,24;53,845;51,78;53,585
07.10.2015;52,55;53,57;51,705;52,175
06.10.2015;50,01;52,775;49,485;52,625
05.10.2015;48,235;49,835;48,17;49,24
02.10.2015;48,085;48,495;46,95;48,265
01.10.2015;48,475;49,825;47,635;48,07
30.09.2015;47,88;48,945;47,795;48,53
29.09.2015;47,35;48,605;47,26;48
28.09.2015;48,315;48,385;47,295;47,42
25.09.2015;48,16;49,095;47,865;48,3
24.09.2015;47,965;48,35;47,41;48,305
23.09.2015;49,22;50,185;47,69;47,775
22.09.2015;48,55;49,2;47,705;49,185
21.09.2015;47,555;48,985;47,515;48,655
18.09.2015;49,125;49,745;47,185;47,805
17.09.2015;49,805;50,13;48,335;49,245
16.09.2015;47,94;50,295;47,705;49,835
15.09.2015;47,645;48,16;47,115;48,07
14.09.2015;49,1;49,19;47,255;47,465
11.09.2015;49,6;49,91;48,125;49,05
10.09.2015;48,505;49,89;47,745;49,73
09.09.2015;50,285;50,845;48,36;48,36
08.09.2015;48,845;50,7;48,52;50,255
07.09.2015;49,72;50,325;48,385;48,615
04.09.2015;51,49;51,77;50,14;50,18
03.09.2015;50,275;52,435;49,92;50,635
02.09.2015;48,92;50,995;47,75;50,505
01.09.2015;52,2;53,465;48,48;48,545
31.08.2015;49,32;54,295;48,255;52,96
28.08.2015;47,35;50,965;46,65;49,835
27.08.2015;43,74;47,615;43,74;46,845
26.08.2015;43,31;43,73;42,825;43,635
25.08.2015;42,77;44,395;42,7;43,595
24.08.2015;45,12;45,155;42,235;42,57
21.08.2015;46,355;46,495;45,095;45,36
20.08.2015;47,095;47,195;46,04;46,14
19.08.2015;48,53;49,1;46,78;46,92
18.08.2015;48,625;49,025;48,255;48,555
17.08.2015;48,64;49,435;48,355;48,615
14.08.2015;49,59;49,825;48,665;48,745
13.08.2015;50,245;50,82;49,265;49,605
12.08.2015;49,915;50,52;49,31;50,23
11.08.2015;50,805;51,665;49,185;49,82
10.08.2015;49,03;51,09;48,895;50,825
07.08.2015;50,215;50,605;49,065;49,22
06.08.2015;50,275;50,335;49,455;50,31
05.08.2015;50,965;51,52;49,59;50,17
04.08.2015;49,875;50,445;49,595;50,21
03.08.2015;51,8;52,005;49,395;49,665
31.07.2015;53,355;53,38;51,625;51,785
30.07.2015;53,545;54,365;53,045;53,33
29.07.2015;53,125;54,28;52,52;53,58
28.07.2015;53,095;54,07;52,3;53,025
27.07.2015;54,485;54,885;52,84;52,955
24.07.2015;55,565;55,585;54,405;54,54
23.07.2015;56,025;56,515;55,105;55,505
22.07.2015;56,72;56,885;55,935;56,05
21.07.2015;56,555;57,43;56,34;56,96
20.07.2015;57,01;57,43;56,345;56,535
17.07.2015;57,19;57,34;56,405;57,055
16.07.2015;57,515;57,99;56,865;57,005
15.07.2015;58,845;58,965;56,945;57,375
14.07.2015;57,71;58,955;56,775;58,94
13.07.2015;58,32;59,125;57,175;58,22
10.07.2015;58,755;59,89;58,145;59,035
09.07.2015;57,365;59,46;57,36;58,73
08.07.2015;57,745;58,135;56,36;57,595
07.07.2015;57,735;58,25;55,605;57,87
06.07.2015;59,835;59,945;56,385;57,26
03.07.2015;61,82;62,05;60,16;60,585
02.07.2015;62,14;63,195;61,79;61,83
01.07.2015;63,13;63,335;61,85;62,06
30.06.2015;61,99;63,815;61,715;63,305
29.06.2015;62,55;62,955;61,365;62,02
26.06.2015;63,37;63,61;62,515;63,065
25.06.2015;63,54;63,945;62,735;63,315
24.06.2015;64,575;65,03;63,015;63,525
23.06.2015;63,19;64,88;62,805;64,64
22.06.2015;62,825;63,71;62,11;63,305
19.06.2015;64,09;64,525;62,355;62,805
18.06.2015;63,735;64,955;63,465;64,23
17.06.2015;63,685;65,42;62,61;63,76
16.06.2015;63,865;64,39;63,425;63,7
15.06.2015;64,415;64,755;63,39;63,86
12.06.2015;65,51;65,62;64,52;64,69
11.06.2015;66,165;66,66;65,225;65,555
10.06.2015;65,49;66,91;65,47;66,19
09.06.2015;63,34;65,78;63,32;65,635
08.06.2015;63,58;64,03;63,04;63,285
05.06.2015;62,765;64,09;61,685;63,83
04.06.2015;64,69;64,73;62,5;62,75
03.06.2015;65,19;65,295;63,53;63,75
02.06.2015;64,765;65,805;64,59;65,4
01.06.2015;65,09;65,57;64,325;64,895
29.05.2015;63,095;65,815;62,695;65,475
28.05.2015;62,495;62,935;61,29;62,89
27.05.2015;63,945;64,65;61,985;62,28
26.05.2015;65,545;65,665;63,285;63,935
25.05.2015;65,44;66,21;64,73;65,87
22.05.2015;66,425;66,6;65,105;65,555
21.05.2015;64,96;66,865;64,95;66,5
20.05.2015;64,395;65,155;64,13;64,84
19.05.2015;66,32;66,39;63,96;64,345
18.05.2015;66,875;67,87;65,935;66,23
15.05.2015;66,64;66,995;65,38;66,87
14.05.2015;66,995;67,8;66,27;66,705
13.05.2015;67,625;68,495;66,88;66,975
12.05.2015;65,565;67,815;65,405;67,72
11.05.2015;66,065;66,49;65,035;65,67
08.05.2015;66,385;66,795;65,055;66,27
07.05.2015;67,91;69,155;65,89;66,32
06.05.2015;68,545;70,25;68,05;68,12
05.05.2015;67,195;69,1;66,94;68,355
04.05.2015;66,445;67,295;65,96;67,295
01.05.2015;66,62;66,915;65,525;66,52
30.04.2015;65,42;66,915;65,395;66,785
29.04.2015;64,53;66,695;64,16;65,615
28.04.2015;64,585;65,465;63,945;64,535
27.04.2015;65,305;65,59;64,415;64,7
24.04.2015;64,7;65,67;64,5;65,43
23.04.2015;62,735;65,535;62,225;64,745
22.04.2015;61,985;63,29;61,395;62,7
21.04.2015;63,32;63,455;61,655;61,84
20.04.2015;64,21;64,335;62,105;63,525
17.04.2015;63,795;64,475;62,955;63,73
16.04.2015;62,78;64,85;62,01;63,735
15.04.2015;60,155;63,44;60,08;62,86
14.04.2015;59,355;60,42;58,98;60,135
13.04.2015;59,035;60,57;58,57;59,18
10.04.2015;57,975;59,185;57,365;59,105
09.04.2015;57,205;59,135;57,14;57,97
08.04.2015;59,465;59,74;56,61;57,205
07.04.2015;58,815;60,31;58,345;59,575
06.04.2015;57,16;59,415;56,67;59,01
03.04.2015;56,215;56,215;56,215;56,215
02.04.2015;56,575;57,27;54,02;55,225
01.04.2015;54,815;57,675;54,705;56,67
31.03.2015;55,9;55,98;54,74;55,69
30.03.2015;56,24;56,645;55,205;56,455
27.03.2015;58,745;58,765;55,97;56,145
26.03.2015;57,37;59,745;57,295;58,875
25.03.2015;55,155;57,155;54,745;56,485
24.03.2015;55,815;56,69;54,855;55,365
23.03.2015;54,72;56,19;54,13;55,82
20.03.2015;54,61;55,65;53,555;55,16
19.03.2015;55,645;55,835;53,92;54,425
18.03.2015;53,355;56,825;52,695;56,285
17.03.2015;54,185;54,235;52,595;53,33
16.03.2015;54,745;54,925;52,66;54,13
13.03.2015;57,53;57,575;54,755;54,85
12.03.2015;58,055;59,145;56,76;57,155
11.03.2015;57,385;58,24;56,36;58,22
10.03.2015;59,02;59,255;56,62;56,93
09.03.2015;59,83;60,505;58,955;59,15
06.03.2015;61,315;61,715;59,67;60,25
05.03.2015;61,205;62,08;60,62;61,115
04.03.2015;60,805;60,92;59,48;60,405
03.03.2015;60,175;61,795;59,845;60,875
02.03.2015;62,155;62,37;59,345;59,95
27.02.2015;61,595;62,805;60,815;62,26
26.02.2015;61,54;62,61;59,66;60,545
25.02.2015;58,765;62,11;58,425;61,93
24.02.2015;59,125;60,265;58,12;58,585
23.02.2015;60,215;60,65;58,38;59,025
20.02.2015;60,425;61,06;59,83;60,06
19.02.2015;59,465;60,97;57,815;60,27
18.02.2015;62,265;62,465;59,255;59,375
17.02.2015;61,665;62,995;60,285;62,285
16.02.2015;61,645;62,52;60,73;61,64
13.02.2015;59,12;61,735;59,08;61,46
12.02.2015;56,43;59,91;56,07;59,39
11.02.2015;57,915;58,09;55,185;56,455
10.02.2015;58,73;59,575;57,21;58,115
09.02.2015;59,055;60,345;58,315;58,805
06.02.2015;57,81;59,895;57,805;59,16
05.02.2015;54,215;58,745;54,08;57,775
04.02.2015;59,02;59,12;54,55;55,635
03.02.2015;55,895;60,06;55,81;58,03
02.02.2015;51,445;55,37;51,415;55,035
30.01.2015;49,03;53,055;48,765;52,595
29.01.2015;48,605;49,245;48,375;49,145
28.01.2015;48,96;49,7;48,36;48,57
27.01.2015;48,23;49,96;47,7;49,285
26.01.2015;48,415;49,27;47,575;48,145
23.01.2015;49,29;49,76;48,585;48,63
22.01.2015;48,865;50,44;48,04;48,865
21.01.2015;48,29;49,575;48,215;48,745
20.01.2015;48,8;49,47;47,8;48,16
19.01.2015;49,765;50,335;48,695;48,96
16.01.2015;48,38;50,315;48,08;49,975
15.01.2015;49,675;52,36;48,085;48,185
14.01.2015;47,875;50,36;46,79;49,95
13.01.2015;47,995;48,495;46,405;47,87
12.01.2015;50,36;50,625;48,44;48,5
09.01.2015;52,355;52,43;50,11;51,155
08.01.2015;52,525;52,92;50,93;52,15
07.01.2015;51,48;52,79;50,68;52,07
06.01.2015;54,305;54,655;51,555;52,03
05.01.2015;56,08;56,115;52,755;53,075
02.01.2015;57,555;57,58;55,485;56,5
01.01.2015;57,56;57,56;57,56;57,56
31.12.2014;57,24;57,635;55,85;57,56
30.12.2014;57,93;58,375;56,755;57,575
29.12.2014;59,78;60,41;58,81;58,835
26.12.2014;60,555;60,95;59,295;59,485
25.12.2014;60,17;60,17;60,17;60,17
24.12.2014;61,555;61,61;59,38;60,17
23.12.2014;60,27;62,13;59,88;61,41
22.12.2014;61,885;62,945;59,87;60,115
19.12.2014;59,875;62,655;59,06;62,04
18.12.2014;61,265;63,645;59,195;59,82
17.12.2014;59,69;63,385;58,73;60,615
16.12.2014;60,73;61,19;58,52;59,925
15.12.2014;62,89;63,465;60,405;60,755
12.12.2014;63,69;63,935;61,685;61,76
11.12.2014;64,74;65,36;63,395;63,505
10.12.2014;66,385;66,725;63,85;64,745
09.12.2014;66,48;67,39;65,74;66,705
08.12.2014;68,54;68,885;66,405;66,505
05.12.2014;69,725;70,22;68,555;69,175
04.12.2014;70,295;70,585;68,845;69,525
03.12.2014;71,195;71,45;69,51;69,985
02.12.2014;72,105;73,015;70,405;70,98
01.12.2014;68,465;73,015;67,55;72,88
28.11.2014;71,42;73,395;69,8;70,015
27.11.2014;77,095;77,275;71,28;72,925
26.11.2014;78,105;78,855;77,34;77,565
25.11.2014;79,405;80,44;78,06;78,205
24.11.2014;80,405;80,845;79,405;79,42
21.11.2014;79,825;81,605;79,08;80,55
20.11.2014;78,12;79,935;77,6;79,84
19.11.2014;78,505;79,44;78,055;78,165
18.11.2014;78,895;79,93;78,215;78,375
17.11.2014;79,265;79,415;77,96;79,06
14.11.2014;78,105;79,74;76,785;79,56
13.11.2014;80,665;81,01;77,325;77,715
12.11.2014;81,94;82,39;80,505;80,515
11.11.2014;82,775;82,975;81,28;82,025
10.11.2014;84,295;85,495;82,575;82,575
07.11.2014;83,21;84,395;82,795;83,635
06.11.2014;83,755;83,78;82,64;83,36
05.11.2014;83,32;84,985;82,22;83,805
04.11.2014;84,835;84,96;82,67;83,26
03.11.2014;85,905;86,38;84,02;84,15
31.10.2014;85,945;86,225;84,605;85,905
30.10.2014;86,895;87,095;85,72;86,08
29.10.2014;86,22;87,925;86,205;86,805
28.10.2014;85,285;86,33;85,11;86,225
27.10.2014;85,77;86,24;84,56;85,375
24.10.2014;86,635;86,735;85,39;86,28
23.10.2014;84,575;87,155;84,14;86,76
22.10.2014;86,225;87,06;84,49;84,615
21.10.2014;85,265;86,46;85,235;86,36
20.10.2014;86,425;86,575;84,415;85,265
17.10.2014;86,365;87,325;85,49;86,08
16.10.2014;83,645;87,66;82,945;86,17
15.10.2014;85,81;85,985;83;83,825
14.10.2014;88,875;89,275;84,86;86
13.10.2014;89,43;89,73;88,425;88,68
10.10.2014;88,67;90,79;88,67;90,225
09.10.2014;92,22;92,225;89,92;89,92
08.10.2014;92,235;92,26;91,07;92,045
07.10.2014;93,395;93,48;91,945;92,23
06.10.2014;91,915;93,21;91,26;92,95
03.10.2014;92,265;92,76;91,505;92,1
02.10.2014;94,31;94,335;91,575;93,83
01.10.2014;94,95;96,19;93,795;94,115
30.09.2014;97,06;97,795;94,33;94,85
29.09.2014;96,73;97,335;96,285;97,085
26.09.2014;97,04;97,495;96,465;96,92
25.09.2014;96,96;97,55;96,235;97,095
24.09.2014;96,775;97,32;95,635;97,055
23.09.2014;96,94;97,58;96,565;96,915
22.09.2014;98,095;98,105;96,425;96,88
19.09.2014;97,645;98,485;97,19;98,365
18.09.2014;98,62;99,135;97,43;97,625
17.09.2014;98,88;99,595;98,53;98,715
16.09.2014;97,94;99,405;97,45;98,92
15.09.2014;97,22;98,39;97,06;97,99
12.09.2014;98,875;99,565;97,695;97,805
11.09.2014;98,815;99,24;97,495;98,925
10.09.2014;100,215;100,22;98,425;98,705
09.09.2014;100,88;101,245;99,84;100,015
08.09.2014;101,25;101,54;100,035;100,895
05.09.2014;102,305;102,84;100,95;101,485
04.09.2014;102,915;103,445;102,185;102,32
03.09.2014;100,445;103,11;100,415;102,34
02.09.2014;102,755;102,795;101,185;101,2
01.09.2014;103,125;103,295;102,565;102,62
29.08.2014;102,545;103,295;102,535;103,055
28.08.2014;102,655;103,195;102,265;102,505
27.08.2014;102,615;103,065;102,06;102,555
26.08.2014;102,715;103,37;102,355;102,61
25.08.2014;101,8;102,795;101,8;102,7
22.08.2014;102,515;102,82;102,005;102,115
21.08.2014;101,94;102,785;101,215;102,7
20.08.2014;101,455;102,365;101,44;102,285
19.08.2014;101,615;102,065;101,085;101,54
18.08.2014;102,88;102,895;102,105;102,115
15.08.2014;102,285;103,655;102,08;103,375
14.08.2014;104,69;105,085;101,92;102,17
13.08.2014;103,725;105,125;103,265;104,77
12.08.2014;105,305;105,31;103,535;103,735
11.08.2014;105,615;106,115;105,21;105,225
08.08.2014;106,29;107,44;105,345;105,345
